tool,id,cwe
semgrep,swift.cryptoswift.scrypt-hardcoded-secret.scrypt-hardcoded-secret,CWE-798
semgrep,swift.insecure-communication.ats.ats-ct.ATS-consider-ct,CWE-295
semgrep,swift.insecure-communication.ats.ats-insecure-website-load.ATS-insecure-webview-loads,CWE-319
semgrep,swift.insecure-communication.ats.ats-load.ATS-arbitrary-loads,CWE-319
semgrep,swift.insecure-communication.ats.ats-local.ATS-local-networking,CWE-272
semgrep,swift.insecure-communication.ats.ats-media-load.ATS-insecure-media-loads,CWE-319
semgrep,swift.insecure-communication.ats.ats-pfs.ATS-disables-PFS,CWE-327
semgrep,swift.insecure-communication.ats.ats-pinning.ATS-consider-pinning,CWE-296
semgrep,swift.insecure-communication.ats.ats-pins.ATS-CA-pins,CWE-272
semgrep,swift.insecure-communication.ats.ats-tls.ATS-minimum-tls-version,CWE-757
semgrep,swift.insecure-communication.sect.sect-misuse.sectrustevaluate-misuse,CWE-295
semgrep,swift.lang.clipboard.named-pasteboard.swift-named-persistent-pasteboards,CWE-477
semgrep,swift.lang.forbidden.forbidden-ios-api.swift-forbidden-ios-apis,CWE-477
semgrep,swift.lang.ns.keyedarchiver.swift-keyedarchiver,CWE-502
semgrep,swift.lang.ns.nscoding.swift-nscoding,CWE-502
semgrep,swift.lang.storage.sensitive-storage-userdefaults.swift-user-defaults,CWE-311
semgrep,swift.lang.storage.storage-protections.swift-data-protection,CWE-311
semgrep,swift.lang.string.format-string.swift-format-string,CWE-134
semgrep,swift.lang.xml.should-resolve-xxe.swift-xxe-prevention,CWE-611
semgrep,swift.pathtraversal.filemanager-pathtraversal.swift-path-traversal,CWE-35
semgrep,swift.sql.sqlilite-injection.swift-sqlite-injection,CWE-89
semgrep,swift.webview.webview-allow-js.swift-webview-config-allows-js,CWE-272
semgrep,swift.webview.webview-baseurl.swift-webview-config-base-url,CWE-272
semgrep,swift.webview.webview-evaluatejavascript-xss.swift-evaluate-js,CWE-79
semgrep,swift.webview.webview-fileaccess.swift-webview-config-allows-file-access,CWE-272
semgrep,swift.webview.webview-fraudulent.swift-webview-config-fraudulent-site-warning,CWE-272
semgrep,swift.webview.webview-https.swift-webview-config-https-upgrade,CWE-272
semgrep,swift.webview.webview-js-window.swift-webview-config-allows-js-open-windows,CWE-272
semgrep,swift.webview.webview-loadhtmlstring-xss.swift-webview-xss,CWE-79
semgrep,swift.webview.webview-universal-fileaccess.swift-webview-config-allows-universal-file-access,CWE-272
semgrep,terraform.aws.security.aws-athena-workgroup-unencrypted.aws-athena-workgroup-unencrypted,CWE-311
semgrep,terraform.aws.security.aws-backup-vault-unencrypted.aws-backup-vault-unencrypted,CWE-320
semgrep,terraform.aws.security.aws-cloudfront-insecure-tls.aws-insecure-cloudfront-distribution-tls-version,CWE-326
semgrep,terraform.aws.security.aws-cloudtrail-encrypted-with-cmk.aws-cloudtrail-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-cloudwatch-log-group-no-retention.aws-cloudwatch-log-group-no-retention,CWE-320
semgrep,terraform.aws.security.aws-cloudwatch-log-group-unencrypted.aws-cloudwatch-log-group-unencrypted,CWE-732
semgrep,terraform.aws.security.aws-codebuild-project-artifacts-unencrypted.aws-codebuild-project-artifacts-unencrypted,CWE-320
semgrep,terraform.aws.security.aws-codebuild-project-unencrypted.aws-codebuild-project-unencrypted,CWE-320
semgrep,terraform.aws.security.aws-config-aggregator-not-all-regions.aws-config-aggregator-not-all-regions,CWE-778
semgrep,terraform.aws.security.aws-db-instance-no-logging.aws-db-instance-no-logging,CWE-311
semgrep,terraform.aws.security.aws-docdb-encrypted-with-cmk.aws-docdb-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-documentdb-auditing-disabled.aws-documentdb-auditing-disabled,CWE-778
semgrep,terraform.aws.security.aws-dynamodb-table-unencrypted.aws-dynamodb-table-unencrypted,CWE-326
semgrep,terraform.aws.security.aws-ebs-snapshot-encrypted-with-cmk.aws-ebs-snapshot-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-ebs-unencrypted.aws-ebs-unencrypted,CWE-320
semgrep,terraform.aws.security.aws-ebs-volume-encrypted-with-cmk.aws-ebs-volume-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-ebs-volume-unencrypted.aws-ebs-volume-unencrypted,CWE-311
semgrep,terraform.aws.security.aws-ec2-has-public-ip.aws-ec2-has-public-ip,CWE-284
semgrep,terraform.aws.security.aws-ec2-launch-template-metadata-service-v1-enabled.aws-ec2-launch-template-metadata-service-v1-enabled,CWE-1390
semgrep,terraform.aws.security.aws-ecr-mutable-image-tags.aws-ecr-mutable-image-tags,CWE-345
semgrep,terraform.aws.security.aws-ecr-repository-wildcard-principal.aws-ecr-repository-wildcard-principal,CWE-732
semgrep,terraform.aws.security.aws-efs-filesystem-encrypted-with-cmk.aws-efs-filesystem-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-elasticsearch-insecure-tls-version.aws-elasticsearch-insecure-tls-version,CWE-326
semgrep,terraform.aws.security.aws-elasticsearch-nodetonode-encryption.aws-elasticsearch-nodetonode-encryption-not-enabled,CWE-326
semgrep,terraform.aws.security.aws-elb-access-logs-not-enabled.aws-elb-access-logs-not-enabled,CWE-326
semgrep,terraform.aws.security.aws-emr-encrypted-with-cmk.aws-emr-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-fsx-lustre-files-ystem.aws-fsx-lustre-filesystem-encrypted-with-cmk,CWE-200
semgrep,terraform.aws.security.aws-fsx-lustre-filesystem-encrypted-with-cmk.aws-fsx-lustre-filesystem-encrypted-with-cmk,CWE-311
semgrep,terraform.aws.security.aws-fsx-ontapfs-encrypted-with-cmk.aws-fsx-ontapfs-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-fsx-windows-encrypted-with-cmk.aws-fsx-windows-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-glacier-vault-any-principal.aws-glacier-vault-any-principal,CWE-732
semgrep,terraform.aws.security.aws-iam-admin-policy-ssoadmin.aws-iam-admin-policy-ssoadmin,CWE-732
semgrep,terraform.aws.security.aws-iam-admin-policy.aws-iam-admin-policy,CWE-732
semgrep,terraform.aws.security.aws-imagebuilder-component-encrypted-with-cmk.aws-imagebuilder-component-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-insecure-redshift-ssl-configuration.aws-insecure-redshift-ssl-configuration,CWE-326
semgrep,terraform.aws.security.aws-kinesis-stream-encrypted-with-cmk.aws-kinesis-stream-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-kinesis-stream-unencrypted.aws-kinesis-stream-unencrypted,CWE-311
semgrep,terraform.aws.security.aws-kinesis-video-stream-encrypted-with-cmk.aws-kinesis-video-stream-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-kms-key-wildcard-principal.aws-kms-key-wildcard-principal,CWE-732
semgrep,terraform.aws.security.aws-kms-no-rotation.aws-kms-no-rotation,CWE-326
semgrep,terraform.aws.security.aws-lambda-environment-credentials.aws-lambda-environment-credentials,CWE-326
semgrep,terraform.aws.security.aws-lambda-environment-unencrypted.aws-lambda-environment-unencrypted,CWE-320
semgrep,terraform.aws.security.aws-lambda-permission-unrestricted-source-arn.aws-lambda-permission-unrestricted-source-arn,CWE-732
semgrep,terraform.aws.security.aws-lambda-x-ray-tracing-not-active.aws-lambda-x-ray-tracing-not-active,CWE-778
semgrep,terraform.aws.security.aws-provider-static-credentials.aws-provider-static-credentials,CWE-798
semgrep,terraform.aws.security.aws-provisioner-exec.aws-provisioner-exec,CWE-77
semgrep,terraform.aws.security.aws-rds-backup-no-retention.aws-rds-backup-no-retention,CWE-320
semgrep,terraform.aws.security.aws-redshift-cluster-encrypted-with-cmk.aws-redshift-cluster-encrypted-with-cmk,CWE-284
semgrep,terraform.aws.security.aws-s3-bucket-object-encrypted-with-cmk.aws-s3-bucket-object-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-s3-object-copy-encrypted-with-cmk.aws-s3-object-copy-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-sagemaker-domain-encrypted-with-cmk.aws-sagemaker-domain-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-secretsmanager-secret-unencrypted.aws-secretsmanager-secret-unencrypted,CWE-326
semgrep,terraform.aws.security.aws-sqs-queue-policy-wildcard-principal.aws-sqs-queue-policy-wildcard-principal,CWE-732
semgrep,terraform.aws.security.aws-ssm-document-logging-issues.aws-ssm-document-logging-issues,CWE-326
semgrep,terraform.aws.security.aws-subnet-has-public-ip-address.aws-subnet-has-public-ip-address,CWE-284
semgrep,terraform.aws.security.aws-timestream-database-encrypted-with-cmk.aws-timestream-database-encrypted-with-cmk,CWE-320
semgrep,terraform.aws.security.aws-transfer-server-is-public.aws-transfer-server-is-public,CWE-284
semgrep,terraform.aws.security.aws-workspaces-root-volume-unencrypted.aws-workspaces-root-volume-unencrypted,CWE-326
semgrep,terraform.aws.security.aws-workspaces-user-volume-unencrypted.aws-workspaces-user-volume-unencrypted,CWE-320
semgrep,terraform.aws.security.insecure-load-balancer-tls-version.insecure-load-balancer-tls-version,CWE-326
semgrep,terraform.aws.security.missing-athena-workgroup-encryption.missing-athena-workgroup-encryption,CWE-320
semgrep,terraform.aws.security.unrestricted-github-oidc-policy.unrestricted-github-oidc-policy,CWE-284
semgrep,terraform.aws.security.wildcard-assume-role.wildcard-assume-role,CWE-250
semgrep,terraform.azure.security.appservice.appservice-account-identity-registered.appservice-account-identity-registered,CWE-287
semgrep,terraform.azure.security.appservice.appservice-authentication-enabled.appservice-authentication-enabled,CWE-287
semgrep,terraform.azure.security.appservice.appservice-enable-http2.appservice-enable-http2,CWE-444
semgrep,terraform.azure.security.appservice.appservice-enable-https-only.appservice-enable-https-only,CWE-319
semgrep,terraform.azure.security.appservice.appservice-require-client-cert.appservice-require-client-cert,CWE-295
semgrep,terraform.azure.security.appservice.appservice-use-secure-tls-policy.appservice-use-secure-tls-policy,CWE-326
semgrep,terraform.azure.security.functionapp.functionapp-authentication-enabled.functionapp-authentication-enabled,CWE-287
semgrep,terraform.azure.security.functionapp.functionapp-enable-http2.functionapp-enable-http2,CWE-444
semgrep,terraform.azure.security.keyvault.keyvault-content-type-for-secret.keyvault-content-type-for-secret,CWE-unknown
semgrep,terraform.azure.security.keyvault.keyvault-ensure-key-expires.keyvault-ensure-key-expires,CWE-262
semgrep,terraform.azure.security.keyvault.keyvault-ensure-secret-expires.keyvault-ensure-secret-expires,CWE-262
semgrep,terraform.azure.security.keyvault.keyvault-purge-enabled.keyvault-purge-enabled,CWE-693
semgrep,terraform.azure.security.keyvault.keyvault-specify-network-acl.keyvault-specify-network-acl,CWE-284
semgrep,terraform.azure.security.storage.storage-allow-microsoft-service-bypass.storage-allow-microsoft-service-bypass,CWE-284
semgrep,terraform.azure.security.storage.storage-default-action-deny.storage-default-action-deny,CWE-16
semgrep,terraform.azure.security.storage.storage-enforce-https.storage-enforce-https,CWE-319
semgrep,terraform.azure.security.storage.storage-queue-services-logging.storage-queue-services-logging,CWE-778
semgrep,terraform.azure.security.storage.storage-use-secure-tls-policy.storage-use-secure-tls-policy,CWE-326
semgrep,terraform.lang.security.ecr-image-scan-on-push.ecr-image-scan-on-push,CWE-1104
semgrep,terraform.lang.security.eks-insufficient-control-plane-logging.eks-insufficient-control-plane-logging,CWE-778
semgrep,terraform.lang.security.eks-public-endpoint-enabled.eks-public-endpoint-enabled,CWE-200
semgrep,terraform.lang.security.elastic-search-encryption-at-rest.elastic-search-encryption-at-rest,CWE-311
semgrep,terraform.lang.security.iam.no-iam-admin-privileges.no-iam-admin-privileges,CWE-269
semgrep,terraform.lang.security.iam.no-iam-creds-exposure.no-iam-creds-exposure,CWE-200
semgrep,terraform.lang.security.iam.no-iam-data-exfiltration.no-iam-data-exfiltration,CWE-200
semgrep,terraform.lang.security.iam.no-iam-priv-esc-funcs.no-iam-priv-esc-funcs,CWE-250
semgrep,terraform.lang.security.iam.no-iam-priv-esc-other-users.no-iam-priv-esc-other-users,CWE-269
semgrep,terraform.lang.security.iam.no-iam-priv-esc-roles.no-iam-priv-esc-roles,CWE-269
semgrep,terraform.lang.security.iam.no-iam-resource-exposure.no-iam-resource-exposure,CWE-200
semgrep,terraform.lang.security.iam.no-iam-star-actions.no-iam-star-actions,CWE-269
semgrep,terraform.lang.security.rds-insecure-password-storage-in-source-code.rds-insecure-password-storage-in-source-code,CWE-522
semgrep,terraform.lang.security.rds-public-access.rds-public-access,CWE-284
semgrep,terraform.lang.security.s3-cors-all-origins.all-origins-allowed,CWE-942
semgrep,terraform.lang.security.s3-public-read-bucket.s3-public-read-bucket,CWE-200
semgrep,terraform.lang.security.s3-public-rw-bucket.s3-public-rw-bucket,CWE-200
semgrep,terraform.lang.security.s3-unencrypted-bucket.s3-unencrypted-bucket,CWE-311
semgrep,trailofbits.go.invalid-usage-of-modified-variable.invalid-usage-of-modified-variable,CWE-665
semgrep,trailofbits.go.iterate-over-empty-map.iterate-over-empty-map,CWE-665
semgrep,trailofbits.go.missing-runlock-on-rwmutex.missing-runlock-on-rwmutex,CWE-667
semgrep,trailofbits.go.missing-unlock-before-return.missing-unlock-before-return,CWE-667
semgrep,trailofbits.go.racy-append-to-slice.racy-append-to-slice,CWE-362
semgrep,trailofbits.go.racy-write-to-map.racy-write-to-map,CWE-362
semgrep,trailofbits.go.servercodec-readrequestbody-unhandled-nil.servercodec-readrequestbody-unhandled-nil,CWE-476
semgrep,trailofbits.go.string-to-int-signedness-cast.string-to-int-signedness-cast,CWE-681
semgrep,trailofbits.go.sync-mutex-value-copied.sync-mutex-value-copied,CWE-688
semgrep,trailofbits.go.waitgroup-add-called-inside-goroutine.waitgroup-add-called-inside-goroutine,CWE-667
semgrep,trailofbits.go.waitgroup-wait-inside-loop.waitgroup-wait-inside-loop,CWE-667
semgrep,trailofbits.python.automatic-memory-pinning.automatic-memory-pinning,CWE-676
semgrep,trailofbits.python.lxml-in-pandas.lxml-in-pandas,CWE-611
semgrep,trailofbits.python.numpy-in-pytorch-modules.numpy-in-pytorch-modules,CWE-unknown
semgrep,trailofbits.python.pickles-in-numpy.pickles-in-numpy,CWE-502
semgrep,trailofbits.python.pickles-in-pandas.pickles-in-pandas,CWE-502
semgrep,trailofbits.python.pickles-in-pytorch.pickles-in-pytorch,CWE-502
semgrep,trailofbits.python.tarfile-extractall-traversal.tarfile-extractall-traversal,CWE-22
semgrep,typescript.angular.angular-route-bypass-security-trust.angular-route-bypass-security-trust,CWE-79
semgrep,typescript.angular.security.audit.angular-domsanitizer.angular-bypasssecuritytrust,CWE-79
semgrep,typescript.aws-cdk.security.audit.awscdk-bucket-encryption.awscdk-bucket-encryption,CWE-311
semgrep,typescript.aws-cdk.security.audit.awscdk-bucket-enforcessl.aws-cdk-bucket-enforcessl,CWE-319
semgrep,typescript.aws-cdk.security.audit.awscdk-sqs-unencryptedqueue.awscdk-sqs-unencryptedqueue,CWE-311
semgrep,typescript.aws-cdk.security.awscdk-bucket-grantpublicaccessmethod.awscdk-bucket-grantpublicaccessmethod,CWE-306
semgrep,typescript.aws-cdk.security.awscdk-codebuild-project-public.awscdk-codebuild-project-public,CWE-306
semgrep,typescript.lang.security.audit.cors-regex-wildcard.cors-regex-wildcard,CWE-183
semgrep,typescript.nestjs.security.audit.nestjs-header-cors-any.nestjs-header-cors-any,CWE-183
semgrep,typescript.nestjs.security.audit.nestjs-header-xss-disabled.nestjs-header-xss-disabled,CWE-79
semgrep,typescript.nestjs.security.audit.nestjs-open-redirect.nestjs-open-redirect,CWE-601
semgrep,typescript.nextjs.react-nextjs-router-create-element-dangerouslysetinnerhtml.react-nextjs-router-create-element-dangerouslysetinnerhtml,CWE-79
semgrep,typescript.nextjs.react-nextjs-router-create-element-href.react-nextjs-router-create-element-href,CWE-79
semgrep,typescript.nextjs.react-nextjs-router-dangerouslysetinnerhtml.react-nextjs-router-dangerouslysetinnerhtml,CWE-79
semgrep,typescript.nextjs.react-nextjs-router-href.react-nextjs-router-href,CWE-79
semgrep,typescript.nextjs.react-nextjs-router-push.react-nextjs-router-push,CWE-79
semgrep,typescript.nextjs.react-nextjs-router-refs.react-nextjs-router-refs,CWE-79
semgrep,typescript.react.react-create-element-dangerouslysetinnerhtml-url.react-create-element-dangerouslysetinnerhtml-url,CWE-79
semgrep,typescript.react.react-create-element-href-url.react-create-element-href-url,CWE-79
semgrep,typescript.react.react-dangerouslysetinnerhtml-url.react-dangerouslysetinnerhtml-url,CWE-79
semgrep,typescript.react.react-href-url.react-href-url,CWE-79
semgrep,typescript.react.react-refs-url.react-refs-url,CWE-79
semgrep,typescript.react.security.audit.react-dangerouslysetinnerhtml.react-dangerouslysetinnerhtml,CWE-79
semgrep,typescript.react.security.audit.react-jwt-decoded-property.react-jwt-decoded-property,CWE-922
semgrep,typescript.react.security.audit.react-jwt-in-localstorage.react-jwt-in-localstorage,CWE-922
semgrep,typescript.react.security.audit.react-unsanitized-method.react-unsanitized-method,CWE-79
semgrep,typescript.react.security.react-insecure-request.react-insecure-request,CWE-319
semgrep,typescript.react.security.react-markdown-insecure-html.react-markdown-insecure-html,CWE-79
semgrep,typescript.typescript.node.security.node-rsa-weak-key.node-rsa-weak-key,CWE-326
semgrep,yaml.argo.security.argo-workflow-parameter-command-injection.argo-workflow-parameter-command-injection,CWE-78
semgrep,yaml.docker-compose.security.exposing-docker-socket-volume.exposing-docker-socket-volume,CWE-250
semgrep,yaml.docker-compose.security.no-new-privileges.no-new-privileges,CWE-732
semgrep,yaml.docker-compose.security.privileged-service.privileged-service,CWE-250
semgrep,yaml.docker-compose.security.seccomp-confinement-disabled.seccomp-confinement-disabled,CWE-284
semgrep,yaml.docker-compose.security.selinux-separation-disabled.selinux-separation-disabled,CWE-284
semgrep,yaml.docker-compose.security.writable-filesystem-service.writable-filesystem-service,CWE-732
semgrep,yaml.github-actions.security.allowed-unsecure-commands.allowed-unsecure-commands,CWE-749
semgrep,yaml.github-actions.security.curl-eval.curl-eval,CWE-78
semgrep,yaml.github-actions.security.github-script-injection.github-script-injection,CWE-94
semgrep,yaml.github-actions.security.pull-request-target-code-checkout.pull-request-target-code-checkout,CWE-913
semgrep,yaml.github-actions.security.run-shell-injection.run-shell-injection,CWE-78
semgrep,yaml.github-actions.security.workflow-run-target-code-checkout.workflow-run-target-code-checkout,CWE-913
semgrep,yaml.kubernetes.security.allow-privilege-escalation-no-securitycontext.allow-privilege-escalation-no-securitycontext,CWE-732
